fit_provenance,fit_end,portfolio_scope,fit_sample,period,origin,destination,actual_count,expected_count,actual_probability,fitted_probability,difference_bps
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2019,DPD90,DPD90,188.0,185.2354196467904,0.4234234234234234,0.4171968910963748,-62.26532327048617
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2019,DPD90,Prepaid,0.0,0.9366554535606364,0.0,0.0021095843548662,21.09584354866298
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2019,DPD90,Repurchased,0.0,0.0395691190001075,0.0,8.911963738762959e-05,0.8911963738762959
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2019-2021,Current,Current,228487.0,228589.80651322703,0.979479067534316,0.9799197789433328,4.40711409017025
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2019-2021,Current,DPD30,2701.0,2575.7317386032623,0.01157865857318,0.0110416580442023,-5.370005289776717
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2019-2021,Current,Prepaid,2082.0,2087.672453877709,0.0089251266750688,0.0089494433750769,0.2431670000818328
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2019-2021,Current,Repurchased,4.0,20.78929429196191,1.714721743529069e-05,8.911963738762961e-05,0.7197241995233892
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2019-2021,DPD120,DPD120,838.0,853.6593000269849,0.4326277749096541,0.440712080550844,80.84305641189893
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2019-2021,DPD120,DPD150,689.0,679.2400850130671,0.3557046979865771,0.3506660222060233,-50.38675780553892
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2019-2021,DPD120,DPD90,406.0,399.84172532695214,0.2096024780588539,0.2064231932508787,-31.79284807975164
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2019-2021,DPD120,Prepaid,4.0,4.0862648953760194,0.0020650490449148,0.0021095843548662,0.445353099514812
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2019-2021,DPD120,Repurchased,0.0,0.1726247376198385,0.0,8.91196373876296e-05,0.891196373876296
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2019-2021,DPD150,ChargeOff,491.0,484.444829468447,0.3937449879711307,0.3884882353395725,-52.5675263155817
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2019-2021,DPD150,DPD120,173.0,185.16199929748151,0.1387329591018444,0.1484859657557991,97.53006653954704
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2019-2021,DPD150,DPD150,580.0,574.6513873557308,0.4651162790697674,0.4608270949123743,-42.891841573931
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2019-2021,DPD150,Prepaid,3.0,2.630651690518273,0.0024057738572574,0.0021095843548662,-2.9618950239111967
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2019-2021,DPD150,Repurchased,0.0,0.1111321878223741,0.0,8.91196373876296e-05,0.891196373876296
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2019-2021,DPD30,Current,2036.0,2108.1151265841254,0.3531656548135299,0.3656747834491111,125.0912863558118
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2019-2021,DPD30,DPD30,1881.0,1893.8932260343447,0.3262792714657415,0.3285157373867034,22.364659209618832
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2019-2021,DPD30,DPD60,1831.0,1750.3161188661857,0.3176062445793582,0.3036107751719316,-139.9546940742663
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2019-2021,DPD30,Prepaid,17.0,12.161753805804208,0.0029488291413703,0.0021095843548662,-8.3924478650404
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2019-2021,DPD30,Repurchased,0.0,0.5137747095396846,0.0,8.91196373876296e-05,0.891196373876296
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2019-2021,DPD60,DPD30,1173.0,1217.4640168766566,0.2959878879636639,0.307207675214902,112.19787251238178
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2019-2021,DPD60,DPD60,1437.0,1444.95011981885,0.3626040878122634,0.364610174064812,20.06086252548611
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2019-2021,DPD60,DPD90,1343.0,1291.872399383191,0.3388846833207166,0.325983446728032,-129.01236592684663
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2019-2021,DPD60,Prepaid,10.0,8.36028279833514,0.002523340903356,0.0021095843548662,-4.137565484897449
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2019-2021,DPD60,Repurchased,0.0,0.3531811229671761,0.0,8.911963738762961e-05,0.8911963738762961
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2019-2021,DPD90,DPD120,969.0,960.9973551677944,0.3453314326443336,0.3424794565815376,-28.519760627959133
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2019-2021,DPD90,DPD60,728.0,734.5105754269752,0.2594440484675695,0.2617642820481023,23.202335805328488
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2019-2021,DPD90,DPD90,1103.0,1104.3225060029656,0.3930862437633642,0.3935575573781061,4.713136147418973
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2019-2021,DPD90,Prepaid,6.0,5.919493699754833,0.0021382751247327,0.0021095843548662,-0.286907698664172
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2019-2021,DPD90,Repurchased,0.0,0.2500697025096886,0.0,8.91196373876296e-05,0.891196373876296
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2020,Current,Current,74382.0,74442.18313586363,0.9727078947024284,0.973494921286582,7.870265841534163
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2020,Current,DPD30,1416.0,1321.6555146132412,0.0185173076671592,0.0172835464647535,-12.33761202405665
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2020,Current,Prepaid,671.0,698.3464599717412,0.0087747976304123,0.009132412611277,3.576149808646803
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2020,Current,Repurchased,0.0,6.814889551394648,0.0,8.91196373876296e-05,0.891196373876296
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2020,DPD120,DPD120,319.0,332.2500803882577,0.4116129032258064,0.4287097811461389,170.96877920332489
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2020,DPD120,DPD150,319.0,302.1701962526213,0.4116129032258064,0.3898970274227371,-217.1587580306933
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2020,DPD120,DPD90,135.0,138.87572776512422,0.1741935483870967,0.1791944874388699,50.00939051773179
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2020,DPD120,Prepaid,2.0,1.634927875021381,0.0025806451612903,0.0021095843548662,-4.710608064240245
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2020,DPD120,Repurchased,0.0,0.0690677189754129,0.0,8.911963738762961e-05,0.8911963738762961
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2020,DPD150,ChargeOff,210.0,192.18900484080075,0.4615384615384615,0.4223934172325291,-391.45044305932464
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2020,DPD150,DPD120,48.0,58.98074935497526,0.1054945054945055,0.1296280205603852,241.33515065879695
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2020,DPD150,DPD150,197.0,202.82983548774845,0.432967032967033,0.4457798582148317,128.128252477987
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2020,DPD150,Prepaid,0.0,0.9598608814641656,0.0,0.0021095843548662,21.09584354866298
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2020,DPD150,Repurchased,0.0,0.0405494350113714,0.0,8.91196373876296e-05,0.891196373876296
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2020,DPD30,Current,775.0,808.7922898141317,0.2930056710775047,0.3057815840507114,127.75912973206682
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2020,DPD30,DPD30,814.0,836.050922147219,0.307750472589792,0.3160873051596291,83.36832569837082
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2020,DPD30,DPD60,1047.0,994.3412159791376,0.3958412098298677,0.3759324067974056,-199.0880303246212
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2020,DPD30,Prepaid,9.0,5.579850618621358,0.0034026465028355,0.0021095843548662,-12.930621479692409
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2020,DPD30,Repurchased,0.0,0.2357214408902803,0.0,8.91196373876296e-05,0.891196373876296
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2020,DPD60,DPD30,469.0,497.73084317430914,0.2467122567069963,0.2618257986187844,151.135419117881
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2020,DPD60,DPD60,682.0,673.5430549214192,0.3587585481325618,0.3543098658187371,-44.48682313824725
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2020,DPD60,DPD90,747.0,725.546365614997,0.3929510783798001,0.3816656315702246,-112.85446809575494
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2020,DPD60,Prepaid,3.0,4.010319858600833,0.0015781167806417,0.0021095843548662,5.314675742245306
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2020,DPD60,Repurchased,0.0,0.1694164306738838,0.0,8.91196373876296e-05,0.891196373876296
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2020,DPD90,DPD120,499.0,491.6401672589402,0.399519615692554,0.3936270354355006,-58.9258025705347
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2020,DPD90,DPD60,285.0,283.5506247598357,0.2281825460368294,0.22702211750187,-11.604285349594011
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2020,DPD90,DPD90,460.0,471.0630266948989,0.3682946357085668,0.3771521430703753,88.57507361808514
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2020,DPD90,Prepaid,5.0,2.6348708592280063,0.0040032025620496,0.0021095843548662,-18.93618207183341
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2020,DPD90,Repurchased,0.0,0.1113104270971493,0.0,8.91196373876296e-05,0.891196373876296
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2021,Current,Current,59999.0,60054.6658401782,0.9794156056154096,0.9803242873029416,9.08681687531776
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2021,Current,DPD30,640.0,608.0096656385491,0.0104472739144629,0.0099250679993233,-5.222059151395834
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2021,Current,Prepaid,621.0,591.8650251968857,0.0101371204701273,0.0096615250603474,-4.755954097798616
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2021,Current,Repurchased,0.0,5.459468986366189,0.0,8.91196373876296e-05,0.891196373876296
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2021,DPD120,DPD120,395.0,399.3147061086341,0.4453213077790304,0.4501856889612561,48.64381182225653
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2021,DPD120,DPD150,295.0,294.95228526542746,0.3325817361894024,0.3325279428020603,-0.5379338734218253
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2021,DPD120,DPD90,195.0,190.78275818480915,0.2198421645997745,0.2150876642444296,-47.54500355344832
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2021,DPD120,Prepaid,2.0,1.8712013227664064,0.0022547914317925,0.0021095843548662,-1.45207076926261
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2021,DPD120,Repurchased,0.0,0.0790491183628274,0.0,8.91196373876296e-05,0.891196373876296
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2021,DPD150,ChargeOff,236.0,244.962688169738,0.3636363636363636,0.3774463608162372,138.0999717987358
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2021,DPD150,DPD120,95.0,98.05080631072916,0.1463790446841294,0.1510798248239278,47.0078013979841
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2021,DPD150,DPD150,316.0,304.55954662856004,0.4869029275808937,0.4692751103675809,-176.27817213312747
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2021,DPD150,Prepaid,2.0,1.3691202463082277,0.0030816640986132,0.0021095843548662,-9.720797437469532
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2021,DPD150,Repurchased,0.0,0.0578386446645716,0.0,8.91196373876296e-05,0.891196373876296
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2021,DPD30,Current,643.0,657.3121291529178,0.3942366646229307,0.4030117284812494,87.75063858318721
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2021,DPD30,DPD30,519.0,539.3984751638056,0.3182096873083997,0.3307164164094455,125.06729101045777
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2021,DPD30,DPD60,463.0,430.7033094719104,0.2838749233599019,0.2640731511170511,-198.0177224285079
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2021,DPD30,Prepaid,6.0,3.440732082786932,0.0036787247087676,0.0021095843548662,-15.69140353901329
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2021,DPD30,Repurchased,0.0,0.1453541285792239,0.0,8.911963738762961e-05,0.8911963738762961
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2021,DPD60,DPD30,421.0,441.7450454858347,0.3189393939393939,0.3346553374892687,157.15943549874711
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2021,DPD60,DPD60,475.0,494.5250446821616,0.3598484848484848,0.3746401853652739,147.91700516789018
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2021,DPD60,DPD90,417.0,380.82762056222856,0.3159090909090909,0.2885057731532034,-274.03317755887446
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2021,DPD60,Prepaid,7.0,2.7846513484235134,0.0053030303030303,0.0021095843548662,-31.93445948164005
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2021,DPD60,Repurchased,0.0,0.117637921351671,0.0,8.91196373876296e-05,0.891196373876296
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2021,DPD90,DPD120,346.0,349.80838854915174,0.3108715184186882,0.3142932511672522,34.217327485640546
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2021,DPD90,DPD60,311.0,312.7203942461931,0.279424977538185,0.2809707046237135,15.457270855284143
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2021,DPD90,DPD90,455.0,448.02405966127645,0.4088050314465409,0.4025373402167803,-62.676912297606194
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2021,DPD90,Prepaid,1.0,2.34796738696619,0.0008984725965858,0.0021095843548662,12.11111758280494
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",current_full_history_fit,2021,DPD90,Repurchased,0.0,0.0991901564124317,0.0,8.91196373876296e-05,0.891196373876296
see_artifact_rows_or_cutoff_clean,2018-12-01_or_labelled_in_rows,"Local synthetic portfolio (25,000 loans)",cutoff_clean_fit,2019,Current,Current,94106.0,94121.4782586541,0.984939033963054,0.9851010336349793,1.6199967192520592
